rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at
2554,2554,6564,1431,3,Good ride,2025-01-02 23:32:00
2555,2555,5860,1824,3,Good ride,2024-01-30 15:50:00
2556,2556,7031,793,1,Smooth trip,2025-01-29 15:00:00
2557,2557,8045,96,4,Good ride,2025-11-22 04:56:00
2558,2558,5209,866,5,Good ride,2024-07-08 20:13:00
2559,2559,5526,742,5,Smooth trip,2024-08-01 11:22:00
2560,2560,4546,515,4,Good ride,2024-02-09 02:25:00
2561,2561,7334,2872,5,Good ride,2025-11-01 09:44:00
2562,2562,7914,2466,2,Smooth trip,2024-06-24 15:20:00
2563,2563,9090,346,5,Good ride,2024-02-26 07:45:00
2564,2564,9998,1562,5,Good ride,2025-03-26 18:36:00
2565,2565,7339,373,5,Smooth trip,2024-08-11 21:26:00
2566,2566,9012,335,1,Good ride,2024-07-28 11:48:00
2567,2567,8789,1297,3,Good ride,2025-07-09 21:26:00
2568,2568,8252,2123,2,Smooth trip,2025-01-23 12:27:00
2569,2569,4511,2265,4,Good ride,2025-09-02 06:30:00
2570,2570,8309,471,4,Good ride,2025-07-28 10:44:00
2571,2571,3502,55,4,Smooth trip,2024-10-05 14:05:00
2572,2572,6118,2075,2,Good ride,2025-07-26 17:12:00
2573,2573,4829,5,2,Good ride,2025-08-29 13:31:00
2574,2574,9613,2574,3,Smooth trip,2024-05-05 04:57:00
2575,2575,8310,2033,2,Good ride,2025-01-07 00:58:00
2576,2576,4045,1985,1,Good ride,2024-03-20 01:03:00
2577,2577,8612,2106,1,Smooth trip,2025-09-17 06:50:00
2578,2578,8986,37,1,Good ride,2024-04-24 04:44:00
2579,2579,8530,2219,3,Good ride,2025-07-17 02:52:00
2580,2580,6631,755,2,Smooth trip,2024-09-07 21:17:00
2581,2581,9699,1870,4,Good ride,2024-02-04 00:37:00
2582,2582,3850,1161,1,Good ride,2025-06-22 20:05:00
2583,2583,5962,2985,5,Smooth trip,2025-05-08 05:12:00
2584,2584,3206,1359,2,Good ride,2024-08-28 20:19:00
2585,2585,7772,2482,4,Good ride,2025-06-15 22:23:00
2586,2586,5467,33,5,Smooth trip,2025-08-04 05:18:00
2587,2587,7210,2637,2,Good ride,2024-03-22 02:49:00
2588,2588,9802,1470,3,Good ride,2024-05-01 12:20:00
2589,2589,9138,115,1,Smooth trip,2024-08-21 11:08:00
2590,2590,6452,1598,3,Good ride,2024-02-11 17:42:00
2591,2591,8735,2154,2,Good ride,2025-08-10 23:08:00
2592,2592,8255,1584,1,Smooth trip,2024-02-25 08:30:00
2593,2593,4461,12,4,Good ride,2024-09-13 21:57:00
2594,2594,9374,1149,2,Good ride,2024-09-06 04:31:00
2595,2595,3062,117,5,Smooth trip,2024-12-07 14:47:00
2596,2596,3649,38,3,Good ride,2025-11-18 11:19:00
2597,2597,3121,1276,5,Good ride,2024-10-18 10:48:00
2598,2598,7609,2282,3,Smooth trip,2024-01-09 05:43:00
2599,2599,9887,1479,1,Good ride,2024-05-15 17:24:00
2600,2600,6109,1674,1,Good ride,2024-09-05 14:13:00
2601,2601,6052,1331,4,Smooth trip,2025-01-12 20:36:00
2602,2602,5141,2727,4,Good ride,2024-10-11 22:29:00
2603,2603,6120,2545,2,Good ride,2025-03-23 05:30:00
2604,2604,9575,1830,5,Smooth trip,2025-05-08 13:51:00
2605,2605,7934,1015,5,Good ride,2024-10-01 18:18:00
2606,2606,3706,1913,3,Good ride,2025-06-19 21:39:00
2607,2607,4850,249,4,Smooth trip,2025-02-24 03:44:00
2608,2608,6856,546,5,Good ride,2025-02-13 08:59:00
2609,2609,4940,2820,1,Good ride,2024-06-13 03:05:00
2610,2610,4642,1964,4,Smooth trip,2025-09-16 07:35:00
2611,2611,7478,627,2,Good ride,2024-10-22 14:49:00
2612,2612,5043,2308,2,Good ride,2024-11-17 06:33:00
2613,2613,4933,1978,2,Smooth trip,2024-01-22 19:19:00
2614,2614,9609,358,5,Good ride,2024-06-04 00:29:00
2615,2615,8007,1893,3,Good ride,2024-01-06 06:24:00
2616,2616,7701,2604,4,Smooth trip,2025-03-09 22:21:00
2617,2617,4486,2068,1,Good ride,2024-04-18 00:13:00
2618,2618,4750,472,5,Good ride,2025-12-17 18:53:00
2619,2619,3694,2760,1,Smooth trip,2025-10-21 21:31:00
2620,2620,6430,2837,1,Good ride,2024-02-06 23:10:00
2621,2621,4643,2854,1,Good ride,2024-08-19 02:08:00
2622,2622,9993,1513,1,Smooth trip,2024-07-27 15:55:00
2623,2623,5517,2844,3,Good ride,2024-12-29 22:05:00
2624,2624,3488,2697,4,Good ride,2025-02-07 02:17:00
2625,2625,4117,909,4,Smooth trip,2025-12-29 03:49:00
2626,2626,8814,2499,3,Good ride,2025-12-29 12:40:00
2627,2627,5722,352,5,Good ride,2025-11-28 19:37:00
2628,2628,6629,1437,1,Smooth trip,2025-05-20 23:20:00
2629,2629,9117,328,3,Good ride,2025-05-17 05:38:00
2630,2630,5401,221,3,Good ride,2024-07-23 01:59:00
2631,2631,8455,2342,1,Smooth trip,2025-09-19 07:04:00
2632,2632,6117,349,2,Good ride,2024-05-05 08:12:00
2633,2633,9521,590,2,Good ride,2024-01-24 02:14:00
2634,2634,4169,2863,4,Smooth trip,2024-06-28 01:05:00
2635,2635,3467,1369,2,Good ride,2024-12-20 01:48:00
2636,2636,4068,602,2,Good ride,2024-02-24 03:44:00
2637,2637,8634,487,3,Smooth trip,2025-01-27 13:08:00
2638,2638,3580,1702,2,Good ride,2025-04-27 23:47:00
2639,2639,5688,146,1,Good ride,2024-10-15 15:24:00
2640,2640,6678,281,5,Smooth trip,2024-09-01 10:25:00
2641,2641,5060,2397,5,Good ride,2025-04-20 10:03:00
2642,2642,7952,2544,4,Good ride,2024-05-05 16:20:00
2643,2643,8493,748,1,Smooth trip,2024-10-07 00:36:00
2644,2644,3934,59,4,Good ride,2024-08-30 04:21:00
2645,2645,5450,2112,4,Good ride,2024-11-22 14:32:00
2646,2646,4905,2250,3,Smooth trip,2025-02-03 10:33:00
2647,2647,9297,673,1,Good ride,2025-07-03 15:31:00
2648,2648,5741,266,5,Good ride,2024-01-07 21:47:00
2649,2649,8316,1171,1,Smooth trip,2024-07-19 14:51:00
2650,2650,6122,575,5,Good ride,2024-03-19 07:40:00
2651,2651,3016,2304,4,Good ride,2024-06-02 02:03:00
2652,2652,3144,2246,5,Smooth trip,2025-06-07 03:09:00
2653,2653,6837,2438,5,Good ride,2025-02-04 11:27:00
2654,2654,3054,2195,3,Good ride,2025-04-12 22:21:00
2655,2655,7146,1068,1,Smooth trip,2025-02-25 22:23:00
2656,2656,7786,1114,4,Good ride,2025-04-23 00:16:00
2657,2657,7698,681,1,Good ride,2025-01-21 04:09:00
2658,2658,7046,2805,2,Smooth trip,2024-08-30 18:27:00
2659,2659,4134,994,4,Good ride,2024-04-07 04:51:00
2660,2660,9741,1510,2,Good ride,2024-02-04 14:02:00
2661,2661,9712,2611,4,Smooth trip,2025-04-08 18:10:00
2662,2662,4113,919,5,Good ride,2025-01-07 08:50:00
2663,2663,5088,1449,4,Good ride,2024-06-25 17:27:00
2664,2664,3865,2844,4,Smooth trip,2025-07-19 23:55:00
2665,2665,3336,1242,5,Good ride,2025-06-11 13:27:00
2666,2666,3554,1149,1,Good ride,2024-03-13 17:51:00
2667,2667,8987,1075,2,Smooth trip,2025-08-25 16:02:00
2668,2668,9799,2639,1,Good ride,2025-10-14 12:23:00
2669,2669,8272,2056,5,Good ride,2025-08-23 08:56:00
2670,2670,4841,2673,1,Smooth trip,2024-11-11 22:43:00
2671,2671,5215,327,1,Good ride,2025-06-30 21:50:00
2672,2672,7725,2128,2,Good ride,2025-02-06 12:46:00
2673,2673,9533,1789,4,Smooth trip,2024-07-21 17:13:00
2674,2674,4243,131,3,Good ride,2024-06-21 13:41:00
2675,2675,3223,1461,5,Good ride,2025-01-18 05:36:00
2676,2676,8850,1117,5,Smooth trip,2024-05-12 09:47:00
2677,2677,8242,787,4,Good ride,2024-01-17 15:51:00
2678,2678,9569,2433,4,Good ride,2025-11-07 16:01:00
2679,2679,4367,1511,1,Smooth trip,2024-06-20 22:19:00
2680,2680,3015,996,3,Good ride,2025-02-21 07:45:00
2681,2681,3548,1701,1,Good ride,2024-10-12 05:48:00
2682,2682,7370,2967,2,Smooth trip,2024-02-28 23:55:00
2683,2683,7159,2516,1,Good ride,2025-02-05 01:04:00
2684,2684,5708,2577,3,Good ride,2024-02-16 07:04:00
2685,2685,5067,2034,2,Smooth trip,2024-11-13 00:20:00
2686,2686,7038,113,4,Good ride,2025-05-30 18:15:00
2687,2687,8923,2329,2,Good ride,2025-03-06 17:39:00
2688,2688,4608,1112,2,Smooth trip,2025-05-05 06:42:00
2689,2689,4407,1211,3,Good ride,2024-12-01 23:55:00
2690,2690,7839,1395,4,Good ride,2024-11-27 06:18:00
2691,2691,6760,1559,5,Smooth trip,2024-07-11 09:30:00
2692,2692,7379,2784,5,Good ride,2024-11-06 04:09:00
2693,2693,7709,51,3,Good ride,2024-07-25 07:57:00
2694,2694,4028,2256,4,Smooth trip,2024-11-17 02:10:00
2695,2695,6785,2319,2,Good ride,2025-10-08 05:39:00
2696,2696,9291,1127,3,Good ride,2025-06-10 03:01:00
2697,2697,4924,1467,5,Smooth trip,2024-12-30 04:42:00
2698,2698,7336,1932,4,Good ride,2024-09-20 07:02:00
2699,2699,4202,2427,5,Good ride,2024-03-23 20:42:00
2700,2700,9488,1761,1,Smooth trip,2025-12-24 22:13:00
2701,2701,9452,304,2,Good ride,2024-01-09 03:02:00
2702,2702,7053,2253,2,Good ride,2024-05-14 15:52:00
2703,2703,6278,1989,1,Smooth trip,2024-12-03 04:07:00
2704,2704,3704,897,3,Good ride,2025-03-28 01:38:00
2705,2705,4396,2351,2,Good ride,2024-06-14 15:20:00
2706,2706,4170,2844,1,Smooth trip,2024-08-23 05:39:00
2707,2707,4926,823,4,Good ride,2024-05-17 03:28:00
2708,2708,7803,2152,4,Good ride,2024-05-19 06:41:00
2709,2709,4499,1797,5,Smooth trip,2024-09-28 04:38:00
2710,2710,5804,2168,5,Good ride,2025-03-26 16:22:00
2711,2711,3438,823,2,Good ride,2025-09-08 16:01:00
2712,2712,8208,991,1,Smooth trip,2024-11-15 18:28:00
2713,2713,3875,2828,4,Good ride,2025-01-02 13:44:00
2714,2714,8584,494,2,Good ride,2025-03-10 14:32:00
2715,2715,8624,642,2,Smooth trip,2025-03-18 12:09:00
2716,2716,5222,2090,4,Good ride,2025-11-16 20:27:00
2717,2717,3781,1563,1,Good ride,2025-07-15 12:06:00
2718,2718,7607,417,5,Smooth trip,2025-05-07 01:43:00
2719,2719,8374,2969,3,Good ride,2025-09-29 22:41:00
2720,2720,3837,2806,2,Good ride,2025-05-01 14:13:00
2721,2721,4257,2284,1,Smooth trip,2024-08-31 18:17:00
2722,2722,9325,1290,1,Good ride,2024-11-13 03:43:00
2723,2723,9686,2690,1,Good ride,2025-02-13 15:58:00
2724,2724,7548,550,3,Smooth trip,2024-07-16 02:58:00
2725,2725,7727,1205,2,Good ride,2025-06-02 23:35:00
2726,2726,9308,1987,4,Good ride,2025-05-15 21:15:00
2727,2727,3288,2366,2,Smooth trip,2025-12-01 10:06:00
2728,2728,5177,2571,1,Good ride,2025-08-26 12:16:00
2729,2729,6577,810,2,Good ride,2024-11-28 01:50:00
2730,2730,3379,1052,4,Smooth trip,2024-09-26 19:37:00
2731,2731,8081,1593,2,Good ride,2024-03-19 06:42:00
2732,2732,8368,43,3,Good ride,2024-03-14 16:59:00
2733,2733,3551,921,5,Smooth trip,2025-09-10 00:30:00
2734,2734,3040,1234,2,Good ride,2025-01-07 01:45:00
2735,2735,7732,2469,3,Good ride,2024-08-27 10:29:00
2736,2736,8184,1026,4,Smooth trip,2024-02-21 19:00:00
2737,2737,5065,1751,5,Good ride,2025-11-07 22:11:00
2738,2738,3702,2314,2,Good ride,2025-05-27 10:40:00
2739,2739,4285,2469,5,Smooth trip,2024-04-24 21:20:00
2740,2740,6744,1696,3,Good ride,2025-10-01 06:57:00
2741,2741,4012,2393,4,Good ride,2025-08-18 07:28:00
2742,2742,8131,2011,5,Smooth trip,2024-05-03 21:29:00
2743,2743,7115,1373,3,Good ride,2024-05-28 17:52:00
2744,2744,4957,2564,3,Good ride,2025-02-14 06:00:00
2745,2745,3832,2505,1,Smooth trip,2025-10-24 15:23:00
2746,2746,4481,753,5,Good ride,2025-09-30 22:57:00
2747,2747,4700,2976,2,Good ride,2024-11-22 04:23:00
2748,2748,5306,51,2,Smooth trip,2025-01-11 23:44:00
2749,2749,7805,237,2,Good ride,2025-02-27 23:41:00
2750,2750,5566,1140,1,Good ride,2024-06-01 13:58:00
2751,2751,3076,2347,1,Smooth trip,2025-01-17 17:58:00
2752,2752,9515,1643,1,Good ride,2024-07-24 15:06:00
2753,2753,6925,1231,2,Good ride,2024-01-16 00:15:00
2754,2754,5998,2052,5,Smooth trip,2025-07-03 07:19:00
2755,2755,3420,1526,2,Good ride,2024-09-14 22:04:00
2756,2756,8625,1373,1,Good ride,2024-06-30 22:17:00
2757,2757,3524,2867,1,Smooth trip,2025-12-11 06:02:00
2758,2758,3372,1413,2,Good ride,2024-11-28 13:43:00
2759,2759,5065,666,1,Good ride,2024-07-03 22:03:00
2760,2760,5067,2794,4,Smooth trip,2024-04-25 19:42:00
2761,2761,5365,93,1,Good ride,2024-07-08 03:52:00
2762,2762,4541,2816,1,Good ride,2025-06-09 14:21:00
2763,2763,8135,1859,1,Smooth trip,2024-09-23 06:25:00
2764,2764,3796,330,2,Good ride,2024-11-27 05:59:00
2765,2765,6034,1116,5,Good ride,2025-02-09 13:40:00
2766,2766,6338,2141,1,Smooth trip,2024-12-04 06:15:00
2767,2767,3015,1477,2,Good ride,2024-02-16 21:15:00
2768,2768,5814,1678,5,Good ride,2024-11-20 14:07:00
2769,2769,6676,1719,4,Smooth trip,2024-04-14 13:21:00
2770,2770,8722,1618,1,Good ride,2025-02-09 00:47:00
2771,2771,6738,1175,1,Good ride,2024-03-16 22:51:00
2772,2772,3859,757,2,Smooth trip,2025-10-22 00:11:00
2773,2773,7874,1404,1,Good ride,2025-08-08 16:13:00
2774,2774,6524,1425,4,Good ride,2025-08-01 16:28:00
2775,2775,8789,339,1,Smooth trip,2024-05-03 21:51:00
2776,2776,6113,2272,2,Good ride,2024-09-28 02:18:00
2777,2777,9169,2787,3,Good ride,2024-03-21 20:34:00
2778,2778,9334,45,1,Smooth trip,2025-03-14 17:13:00
2779,2779,4207,1756,4,Good ride,2025-10-20 20:00:00
2780,2780,6478,786,4,Good ride,2024-01-26 21:34:00
2781,2781,6670,336,1,Smooth trip,2024-01-12 23:14:00
2782,2782,7279,957,3,Good ride,2025-04-06 00:52:00
2783,2783,4649,1263,3,Good ride,2025-04-07 03:15:00
2784,2784,8120,1533,1,Smooth trip,2024-08-03 09:49:00
2785,2785,9046,1904,2,Good ride,2024-01-06 01:23:00
2786,2786,3456,1399,1,Good ride,2025-08-19 23:48:00
2787,2787,7846,2276,4,Smooth trip,2024-11-04 01:25:00
2788,2788,7700,2302,5,Good ride,2024-05-28 13:54:00
2789,2789,9869,315,4,Good ride,2024-07-09 11:04:00
2790,2790,6914,1907,5,Smooth trip,2024-03-18 14:56:00
2791,2791,4764,2855,1,Good ride,2024-09-15 05:28:00
2792,2792,5467,2398,1,Good ride,2025-05-12 22:54:00
2793,2793,4692,1647,3,Smooth trip,2025-08-22 00:10:00
2794,2794,9676,1805,5,Good ride,2024-09-01 17:25:00
2795,2795,4518,1797,5,Good ride,2024-04-17 07:22:00
2796,2796,6151,604,1,Smooth trip,2024-03-24 04:22:00
2797,2797,8505,666,2,Good ride,2025-11-21 13:43:00
2798,2798,9748,2064,5,Good ride,2025-08-26 10:49:00
2799,2799,7640,823,1,Smooth trip,2024-04-30 07:54:00
2800,2800,8872,2034,3,Good ride,2024-04-18 12:20:00
2801,2801,9436,2714,3,Good ride,2025-02-08 02:04:00
2802,2802,6445,746,4,Smooth trip,2025-01-09 11:44:00
2803,2803,8124,2829,5,Good ride,2025-07-29 15:30:00
2804,2804,6698,1142,2,Good ride,2025-08-14 02:51:00
2805,2805,5324,2697,3,Smooth trip,2024-07-27 03:11:00
2806,2806,4935,45,2,Good ride,2024-11-15 21:55:00
2807,2807,6750,2734,5,Good ride,2024-05-22 15:18:00
2808,2808,8945,2992,4,Smooth trip,2024-04-07 04:34:00
2809,2809,6312,1854,2,Good ride,2024-08-06 09:35:00
2810,2810,4997,1585,4,Good ride,2025-01-22 22:41:00
2811,2811,8933,263,3,Smooth trip,2025-03-30 04:00:00
2812,2812,7882,2310,5,Good ride,2024-04-16 07:19:00
2813,2813,8174,649,3,Good ride,2025-12-24 02:58:00
2814,2814,3783,2964,3,Smooth trip,2025-03-11 00:09:00
2815,2815,7396,2010,1,Good ride,2024-02-28 19:54:00
2816,2816,4187,1500,2,Good ride,2025-05-23 03:06:00
2817,2817,9513,1950,3,Smooth trip,2024-11-19 06:44:00
2818,2818,4691,2356,3,Good ride,2024-07-07 17:10:00
2819,2819,6806,2705,3,Good ride,2024-09-17 00:32:00
2820,2820,9424,969,3,Smooth trip,2024-06-06 20:31:00
2821,2821,8290,1595,2,Good ride,2024-01-05 09:50:00
2822,2822,5630,1506,2,Good ride,2025-04-04 02:32:00
2823,2823,3430,1407,2,Smooth trip,2024-12-19 14:55:00
2824,2824,9732,1729,3,Good ride,2024-01-12 16:24:00
2825,2825,4295,2687,1,Good ride,2025-12-24 17:29:00
2826,2826,6635,1885,2,Smooth trip,2025-11-20 06:09:00
2827,2827,5951,319,3,Good ride,2024-08-31 12:11:00
2828,2828,3510,2502,1,Good ride,2024-08-16 17:11:00
2829,2829,7106,2284,5,Smooth trip,2024-09-09 22:54:00
2830,2830,6454,1890,1,Good ride,2025-02-27 08:12:00
2831,2831,7757,170,2,Good ride,2024-11-04 09:58:00
2832,2832,6921,2056,2,Smooth trip,2025-05-17 04:31:00
2833,2833,5595,1983,4,Good ride,2024-04-02 15:55:00
2834,2834,6295,118,1,Good ride,2024-08-04 06:48:00
2835,2835,9607,577,3,Smooth trip,2024-12-19 09:02:00
2836,2836,9685,2590,4,Good ride,2024-09-09 01:14:00
2837,2837,5360,1275,5,Good ride,2024-01-24 15:38:00
2838,2838,6285,776,5,Smooth trip,2024-07-04 00:59:00
2839,2839,9552,1976,5,Good ride,2025-09-03 16:00:00
2840,2840,5940,1913,4,Good ride,2024-09-28 02:55:00
2841,2841,8463,1496,3,Smooth trip,2025-10-02 20:33:00
2842,2842,3814,1600,3,Good ride,2025-07-17 15:22:00
2843,2843,3960,1730,1,Good ride,2024-07-31 08:20:00
2844,2844,6670,1605,4,Smooth trip,2024-10-24 19:14:00
2845,2845,7772,1834,4,Good ride,2024-07-11 15:47:00
2846,2846,5429,594,4,Good ride,2024-02-28 00:51:00
2847,2847,8766,506,5,Smooth trip,2024-10-25 22:16:00
2848,2848,3695,2113,5,Good ride,2024-09-24 01:03:00
2849,2849,4689,2844,2,Good ride,2024-01-28 11:45:00
2850,2850,5646,1174,2,Smooth trip,2025-09-30 16:46:00
2851,2851,9268,1713,4,Good ride,2024-10-15 05:23:00
2852,2852,8583,380,2,Good ride,2025-02-13 08:17:00
2853,2853,3105,421,3,Smooth trip,2024-03-12 10:12:00
2854,2854,8159,1085,5,Good ride,2024-02-21 13:35:00
2855,2855,5350,2896,1,Good ride,2025-09-04 20:51:00
2856,2856,3212,1186,1,Smooth trip,2025-12-08 03:22:00
2857,2857,3686,1172,2,Good ride,2024-12-27 02:53:00
2858,2858,4776,2643,2,Good ride,2024-09-06 02:11:00
2859,2859,4123,1001,4,Smooth trip,2024-11-30 07:32:00
2860,2860,4257,1753,5,Good ride,2024-05-14 22:45:00
2861,2861,9832,606,2,Good ride,2024-05-01 05:16:00
2862,2862,5308,2746,3,Smooth trip,2024-10-31 21:28:00
2863,2863,4212,1444,2,Good ride,2025-07-09 08:38:00
2864,2864,3502,1785,3,Good ride,2024-12-27 20:41:00
2865,2865,6779,2817,3,Smooth trip,2024-10-09 23:37:00
2866,2866,7416,912,4,Good ride,2025-10-25 16:32:00
2867,2867,4870,1642,5,Good ride,2024-05-27 10:08:00
2868,2868,9533,1118,2,Smooth trip,2024-01-09 01:18:00
2869,2869,8040,1514,2,Good ride,2025-12-02 13:47:00
2870,2870,3968,461,3,Good ride,2025-04-01 14:51:00
2871,2871,6485,2473,4,Smooth trip,2024-08-18 05:43:00
2872,2872,5240,737,1,Good ride,2025-06-09 13:50:00
2873,2873,9728,1609,1,Good ride,2024-10-28 07:30:00
2874,2874,3193,1638,2,Smooth trip,2025-05-09 09:49:00
2875,2875,6303,2309,4,Good ride,2025-01-05 11:28:00
2876,2876,3330,1802,4,Good ride,2024-06-09 06:13:00
2877,2877,5924,820,4,Smooth trip,2025-04-12 00:39:00
2878,2878,3185,2808,5,Good ride,2024-02-12 16:41:00
2879,2879,5578,1318,5,Good ride,2024-08-18 04:10:00
2880,2880,4699,1804,5,Smooth trip,2024-06-15 05:29:00
2881,2881,8920,2404,3,Good ride,2024-06-27 00:12:00
2882,2882,7218,28,2,Good ride,2025-01-08 09:37:00
2883,2883,8558,164,5,Smooth trip,2024-03-17 10:53:00
2884,2884,4705,553,2,Good ride,2024-09-28 03:47:00
2885,2885,4063,849,4,Good ride,2024-02-09 06:25:00
2886,2886,5973,1596,3,Smooth trip,2024-07-04 19:31:00
2887,2887,6464,2078,4,Good ride,2025-11-04 06:29:00
2888,2888,9140,297,4,Good ride,2024-10-18 16:37:00
2889,2889,9317,100,5,Smooth trip,2025-04-13 13:33:00
2890,2890,7383,2386,3,Good ride,2024-01-16 09:08:00
2891,2891,4743,1289,5,Good ride,2025-01-27 19:02:00
2892,2892,4569,263,3,Smooth trip,2024-11-05 10:18:00
2893,2893,8310,121,1,Good ride,2025-02-03 19:12:00
2894,2894,5723,2364,1,Good ride,2025-02-06 05:54:00
2895,2895,3528,2471,4,Smooth trip,2024-06-16 12:11:00
2896,2896,5045,349,4,Good ride,2024-07-29 06:55:00
2897,2897,8907,788,1,Good ride,2024-01-29 20:46:00
2898,2898,5871,2828,4,Smooth trip,2024-04-27 10:50:00
2899,2899,3932,1249,3,Good ride,2025-11-02 04:54:00
2900,2900,5797,681,2,Good ride,2025-12-07 13:21:00
2901,2901,5738,1723,5,Smooth trip,2024-10-11 12:24:00
2902,2902,8444,2112,2,Good ride,2025-01-17 00:36:00
2903,2903,4588,2759,5,Good ride,2025-09-14 17:46:00
2904,2904,3260,1919,3,Smooth trip,2024-02-01 02:35:00
2905,2905,6864,2520,5,Good ride,2024-04-01 12:16:00
2906,2906,9934,2127,3,Good ride,2025-12-13 16:27:00
2907,2907,6313,1282,4,Smooth trip,2025-05-16 23:21:00
2908,2908,8305,2068,4,Good ride,2025-01-19 11:31:00
2909,2909,3386,683,4,Good ride,2024-12-29 01:43:00
2910,2910,6768,597,5,Smooth trip,2024-02-23 21:52:00
2911,2911,7645,435,3,Good ride,2025-06-23 14:50:00
2912,2912,7038,2491,5,Good ride,2025-06-30 08:08:00
2913,2913,8633,2239,2,Smooth trip,2024-08-15 11:40:00
2914,2914,5271,2845,2,Good ride,2024-09-14 19:51:00
2915,2915,6933,1128,5,Good ride,2024-02-02 05:58:00
2916,2916,4860,2534,5,Smooth trip,2025-04-19 01:30:00
2917,2917,4587,1873,4,Good ride,2024-06-27 04:59:00
2918,2918,3464,550,3,Good ride,2025-01-06 16:15:00
2919,2919,4318,2730,3,Smooth trip,2025-07-21 02:55:00
2920,2920,9921,1378,3,Good ride,2024-06-16 14:16:00
2921,2921,3823,2719,4,Good ride,2024-10-12 15:22:00
2922,2922,7489,400,5,Smooth trip,2024-09-23 13:04:00
2923,2923,9452,378,3,Good ride,2024-12-24 16:26:00
2924,2924,6803,938,3,Good ride,2024-12-12 03:18:00
2925,2925,8289,780,4,Smooth trip,2025-04-12 13:15:00
2926,2926,6242,1419,3,Good ride,2024-03-28 16:50:00
2927,2927,5210,1884,2,Good ride,2025-07-01 14:18:00
2928,2928,7774,2631,3,Smooth trip,2024-07-22 14:02:00
2929,2929,9414,351,3,Good ride,2025-12-23 09:20:00
2930,2930,9907,663,5,Good ride,2025-08-31 21:57:00
2931,2931,4854,2412,2,Smooth trip,2025-02-16 16:35:00
2932,2932,5062,171,5,Good ride,2024-07-16 16:37:00
2933,2933,8176,1474,5,Good ride,2024-02-29 07:33:00
2934,2934,3766,1602,1,Smooth trip,2024-08-02 10:57:00
2935,2935,8776,1582,3,Good ride,2025-02-23 18:35:00
2936,2936,8884,1687,1,Good ride,2024-08-25 06:19:00
2937,2937,9954,2601,4,Smooth trip,2024-06-20 19:33:00
2938,2938,6651,1156,4,Good ride,2024-11-26 16:05:00
2939,2939,8008,2646,4,Good ride,2024-03-18 00:50:00
2940,2940,6295,2180,3,Smooth trip,2024-11-11 21:14:00
2941,2941,4349,1839,3,Good ride,2024-05-08 05:33:00
2942,2942,5784,251,1,Good ride,2024-07-03 21:14:00
2943,2943,4466,2207,4,Smooth trip,2024-01-08 16:11:00
2944,2944,6444,2681,3,Good ride,2024-08-17 14:53:00
2945,2945,7404,1438,4,Good ride,2025-05-07 08:09:00
2946,2946,3949,2642,3,Smooth trip,2025-11-13 20:07:00
2947,2947,5134,432,2,Good ride,2024-10-01 09:54:00
2948,2948,3259,200,1,Good ride,2025-04-26 21:39:00
2949,2949,7944,582,2,Smooth trip,2024-08-18 16:35:00
2950,2950,5215,981,2,Good ride,2024-02-28 12:48:00
2951,2951,4021,1655,3,Good ride,2024-08-25 20:00:00
2952,2952,6917,1631,5,Smooth trip,2024-11-22 04:31:00
2953,2953,3775,1162,3,Good ride,2025-02-16 19:30:00
2954,2954,9801,2133,2,Good ride,2024-06-06 23:35:00
2955,2955,7553,584,2,Smooth trip,2025-05-05 12:44:00
2956,2956,6024,2720,3,Good ride,2024-02-20 11:19:00
2957,2957,6482,514,5,Good ride,2025-04-21 03:26:00
2958,2958,5927,2662,4,Smooth trip,2025-06-21 19:49:00
2959,2959,9626,1875,5,Good ride,2025-09-21 14:05:00
2960,2960,9367,2761,3,Good ride,2024-02-16 17:39:00
2961,2961,8417,2265,3,Smooth trip,2024-07-31 21:28:00
2962,2962,6656,2882,3,Good ride,2025-07-31 06:40:00
2963,2963,4943,1422,1,Good ride,2025-09-10 23:33:00
2964,2964,4466,814,3,Smooth trip,2025-04-09 18:13:00
2965,2965,8052,922,3,Good ride,2024-06-23 10:38:00
2966,2966,3217,174,3,Good ride,2024-09-14 20:50:00
2967,2967,7578,2519,1,Smooth trip,2025-01-22 19:49:00
2968,2968,4279,1319,4,Good ride,2025-12-14 14:37:00
2969,2969,8310,3,4,Good ride,2024-12-05 07:39:00
2970,2970,3732,1476,3,Smooth trip,2025-04-07 12:08:00
2971,2971,3736,1671,2,Good ride,2024-02-17 06:03:00
2972,2972,7985,225,3,Good ride,2025-10-26 08:23:00
2973,2973,8123,1216,1,Smooth trip,2024-02-22 06:48:00
2974,2974,4143,517,1,Good ride,2025-12-21 16:08:00
2975,2975,7652,408,5,Good ride,2025-06-05 22:57:00
2976,2976,7705,2853,5,Smooth trip,2025-10-31 10:28:00
2977,2977,5519,1374,5,Good ride,2024-10-25 10:02:00
2978,2978,7499,1861,3,Good ride,2025-04-18 18:52:00
2979,2979,3941,199,3,Smooth trip,2024-11-02 09:52:00
2980,2980,5087,2864,5,Good ride,2024-03-12 09:02:00
2981,2981,3831,247,1,Good ride,2025-12-01 23:10:00
2982,2982,9421,2999,1,Smooth trip,2025-12-27 17:57:00
2983,2983,6203,2994,1,Good ride,2024-12-05 17:43:00
