ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
5863,5938,2492,2024-02-18 06:44:00,2024-02-18 06:44:00,2024-02-18 06:44:00,47.723852,-100.256316,46.168876,-84.055167,34.88,108.49,2.01,completed,
5864,8291,1269,2025-02-03 00:39:00,2025-02-03 00:39:00,2025-02-03 00:39:00,44.497604,-76.940761,45.683327,-103.169652,34.34,72.90,1.87,completed,
5865,4410,2655,2024-01-03 00:44:00,,,48.458678,-81.487223,47.053009,-78.912634,11.84,51.05,1.20,requested,
5866,4125,671,2025-11-04 07:36:00,2025-11-04 07:36:00,2025-11-04 07:36:00,44.967145,-109.652425,48.872665,-75.444735,41.71,84.92,1.64,completed,
5867,6948,113,2024-11-01 12:24:00,2024-11-01 12:24:00,2024-11-01 12:24:00,48.966427,-119.089668,46.386937,-93.667749,40.85,123.34,2.11,completed,
5868,4780,75,2025-12-16 21:11:00,2025-12-16 21:11:00,,46.413958,-87.044257,46.329624,-101.312754,18.64,50.34,1.22,cancelled,Rider cancelled
5869,8959,2894,2024-11-08 14:40:00,2024-11-08 14:40:00,2024-11-08 14:40:00,43.962053,-117.672710,43.809349,-94.293233,21.75,67.77,1.09,completed,
5870,5956,248,2024-11-17 22:27:00,2024-11-17 22:27:00,,44.504533,-96.126208,44.396763,-119.827257,28.21,15.46,1.16,cancelled,Rider cancelled
5871,5336,2670,2025-04-21 20:28:00,2025-04-21 20:28:00,2025-04-21 20:28:00,46.429945,-106.592230,44.108317,-100.683588,13.07,84.24,2.20,completed,
5872,6400,276,2025-05-25 14:07:00,2025-05-25 14:07:00,2025-05-25 14:07:00,46.679169,-123.001559,48.815672,-111.523631,15.18,66.90,1.86,completed,
5873,8317,1228,2025-02-07 04:52:00,2025-02-07 04:52:00,2025-02-07 04:52:00,45.547445,-121.292876,47.913057,-94.857911,42.38,52.93,1.34,completed,
5874,5852,525,2024-07-09 13:44:00,2024-07-09 13:44:00,2024-07-09 13:44:00,46.072637,-74.316862,44.349614,-104.599678,44.62,14.71,1.89,completed,
5875,9567,1926,2024-08-27 13:08:00,2024-08-27 13:08:00,2024-08-27 13:08:00,46.552356,-117.307953,46.260540,-107.875058,13.16,122.87,1.61,completed,
5876,9253,884,2025-03-07 04:00:00,2025-03-07 04:00:00,2025-03-07 04:00:00,46.733909,-90.154619,47.271705,-102.146493,16.21,8.59,2.25,completed,
5877,4137,2441,2024-02-01 11:05:00,2024-02-01 11:05:00,2024-02-01 11:05:00,44.428268,-76.178118,44.502037,-110.371221,23.13,104.98,2.48,completed,
5878,4779,1845,2025-08-07 23:26:00,2025-08-07 23:26:00,2025-08-07 23:26:00,44.147752,-107.253031,47.643100,-84.110884,16.96,144.55,2.05,completed,
5879,3677,1882,2025-09-05 15:17:00,2025-09-05 15:17:00,2025-09-05 15:17:00,45.071858,-92.814127,46.764767,-100.122219,36.27,102.55,1.34,completed,
5880,7426,720,2025-10-30 19:53:00,2025-10-30 19:53:00,2025-10-30 19:53:00,44.474108,-110.989374,46.853895,-78.794733,27.14,78.61,1.20,completed,
5881,3216,2110,2024-01-01 09:43:00,2024-01-01 09:43:00,2024-01-01 09:43:00,44.714122,-103.839061,46.999271,-81.764670,35.53,83.59,1.11,completed,
5882,7019,2032,2024-05-09 01:48:00,2024-05-09 01:48:00,2024-05-09 01:48:00,43.999460,-96.212381,46.670982,-81.754988,9.03,15.30,2.18,completed,
5883,7295,2018,2024-09-16 23:25:00,2024-09-16 23:25:00,2024-09-16 23:25:00,44.356913,-102.139558,45.044714,-95.333238,25.19,148.18,2.08,completed,
5884,8914,330,2025-03-14 21:13:00,2025-03-14 21:13:00,2025-03-14 21:13:00,43.573761,-112.215571,46.963425,-105.953740,39.27,89.22,1.30,completed,
5885,7683,1715,2024-04-02 13:15:00,2024-04-02 13:15:00,2024-04-02 13:15:00,46.713062,-99.607068,46.705338,-123.014698,35.15,19.62,2.19,completed,
5886,4138,1654,2024-09-17 03:46:00,2024-09-17 03:46:00,2024-09-17 03:46:00,44.896943,-105.444174,44.956115,-103.901202,32.07,94.46,2.16,completed,
5887,8380,2005,2024-09-06 01:36:00,2024-09-06 01:36:00,2024-09-06 01:36:00,45.433989,-79.431625,46.950216,-119.865817,41.40,11.64,1.91,completed,
5888,9684,2242,2025-03-22 11:41:00,2025-03-22 11:41:00,,45.774975,-116.222281,48.134093,-101.569957,18.89,33.14,1.83,cancelled,Rider cancelled
5889,5174,1574,2024-05-25 00:19:00,,,43.790598,-114.812512,46.939883,-92.242807,30.20,108.39,2.37,requested,
5890,4196,1415,2024-05-11 02:12:00,2024-05-11 02:12:00,2024-05-11 02:12:00,44.725532,-118.033944,48.455536,-88.255940,20.52,101.86,1.64,completed,
5891,8855,223,2024-12-30 14:01:00,2024-12-30 14:01:00,2024-12-30 14:01:00,45.326299,-105.587992,48.238096,-75.484388,41.98,64.92,1.02,completed,
5892,7344,128,2024-04-12 09:25:00,2024-04-12 09:25:00,2024-04-12 09:25:00,43.700167,-86.132156,44.946854,-99.260254,43.91,61.70,2.40,completed,
5893,9569,2454,2025-06-08 12:16:00,2025-06-08 12:16:00,2025-06-08 12:16:00,48.881689,-118.560167,45.659789,-93.022685,9.73,83.75,1.60,completed,
5894,8134,1448,2024-08-31 06:55:00,2024-08-31 06:55:00,2024-08-31 06:55:00,44.261225,-116.300401,48.140447,-109.628674,26.95,138.88,1.87,completed,
5895,4473,2781,2025-11-07 15:43:00,,,46.239609,-98.432724,48.055449,-86.424444,35.76,49.02,1.42,requested,
5896,7997,2491,2025-04-01 04:50:00,2025-04-01 04:50:00,2025-04-01 04:50:00,47.771015,-113.108717,43.520450,-105.457225,32.31,92.44,1.24,completed,
5897,5836,1602,2024-06-08 21:25:00,2024-06-08 21:25:00,2024-06-08 21:25:00,46.067242,-83.073729,45.487499,-113.142761,12.39,144.75,1.61,completed,
5898,8996,2006,2025-11-11 11:09:00,2025-11-11 11:09:00,2025-11-11 11:09:00,43.570689,-95.695640,44.538078,-109.438149,9.86,101.58,1.56,completed,
5899,3943,263,2025-01-09 14:17:00,2025-01-09 14:17:00,2025-01-09 14:17:00,44.582835,-121.421089,48.804682,-74.515967,15.25,18.67,2.23,completed,
5900,5552,658,2025-11-06 22:01:00,2025-11-06 22:01:00,,47.524995,-82.833199,48.602564,-118.937135,4.58,93.96,1.55,cancelled,Rider cancelled
5901,5926,174,2025-03-26 06:49:00,2025-03-26 06:49:00,2025-03-26 06:49:00,46.265921,-88.816521,48.194464,-83.378746,38.54,16.03,1.34,completed,
5902,4289,2243,2025-09-20 14:57:00,2025-09-20 14:57:00,2025-09-20 14:57:00,47.555416,-79.140956,46.164993,-98.179108,7.08,85.77,1.37,completed,
5903,8039,1964,2024-05-30 02:23:00,,,45.927935,-78.358326,48.653519,-114.789065,13.49,128.46,1.74,requested,
5904,8614,776,2024-06-18 18:17:00,2024-06-18 18:17:00,2024-06-18 18:17:00,43.605469,-109.643107,45.497644,-112.967861,21.18,99.31,1.29,completed,
5905,9812,396,2025-02-06 20:17:00,2025-02-06 20:17:00,2025-02-06 20:17:00,45.534878,-104.928233,48.411112,-108.384296,36.91,148.50,2.33,completed,
5906,8191,1100,2025-05-09 19:27:00,2025-05-09 19:27:00,2025-05-09 19:27:00,47.020578,-118.288596,47.798348,-119.191526,44.97,103.88,1.05,completed,
5907,5530,2775,2025-10-21 06:28:00,2025-10-21 06:28:00,2025-10-21 06:28:00,46.916512,-106.905471,43.787701,-75.649167,5.77,54.79,2.42,completed,
5908,5139,2404,2024-05-30 01:56:00,,,48.069025,-93.334484,45.603593,-107.834647,43.91,16.07,2.15,requested,
5909,4049,131,2025-11-16 01:57:00,2025-11-16 01:57:00,2025-11-16 01:57:00,44.465706,-86.037099,49.024066,-108.433414,10.11,85.74,2.47,completed,
5910,5198,415,2025-04-29 05:24:00,2025-04-29 05:24:00,2025-04-29 05:24:00,48.500251,-95.504019,45.737656,-82.609033,27.54,136.95,1.24,completed,
5911,7444,2435,2025-09-14 09:23:00,2025-09-14 09:23:00,2025-09-14 09:23:00,47.278030,-104.648662,44.225817,-95.128306,16.91,86.39,2.33,completed,
5912,8496,2962,2025-02-11 00:56:00,2025-02-11 00:56:00,2025-02-11 00:56:00,48.928160,-78.735630,47.204113,-93.942793,11.04,76.32,1.90,completed,
5913,9699,2827,2024-12-29 14:46:00,2024-12-29 14:46:00,2024-12-29 14:46:00,44.198610,-96.216121,45.960163,-117.760590,30.44,121.03,1.66,completed,
5914,6799,627,2024-09-06 01:31:00,,,49.098619,-102.878472,43.569350,-75.614892,20.95,58.10,1.09,requested,
5915,4541,2434,2024-07-20 00:30:00,2024-07-20 00:30:00,2024-07-20 00:30:00,45.151662,-101.791854,43.790622,-104.372141,9.61,45.40,2.21,completed,
5916,7501,1833,2024-12-28 11:08:00,2024-12-28 11:08:00,2024-12-28 11:08:00,44.366617,-80.090472,44.071861,-121.590714,6.56,139.35,1.43,completed,
5917,6535,2277,2025-02-19 09:40:00,2025-02-19 09:40:00,2025-02-19 09:40:00,46.764170,-84.285075,47.430721,-96.216078,2.77,17.32,1.48,completed,
5918,3707,1034,2024-09-14 13:44:00,2024-09-14 13:44:00,2024-09-14 13:44:00,47.233630,-98.736587,45.295786,-81.833411,23.84,55.10,2.05,completed,
5919,7177,628,2025-08-27 16:22:00,2025-08-27 16:22:00,2025-08-27 16:22:00,48.317785,-91.903025,43.780281,-91.226368,13.75,84.75,2.35,completed,
5920,6083,2851,2025-09-23 08:19:00,2025-09-23 08:19:00,2025-09-23 08:19:00,46.140849,-88.619818,49.085624,-120.512354,6.08,128.93,2.02,completed,
5921,6510,1670,2024-09-10 23:10:00,2024-09-10 23:10:00,2024-09-10 23:10:00,48.266493,-112.166268,44.286867,-77.989682,13.44,125.89,1.08,completed,
5922,3070,1006,2024-07-13 08:46:00,2024-07-13 08:46:00,2024-07-13 08:46:00,44.889828,-111.603770,44.371147,-114.406965,15.58,110.55,1.58,completed,
5923,9293,1484,2025-10-09 04:49:00,2025-10-09 04:49:00,,47.516667,-99.687092,47.289229,-105.694586,10.38,96.92,2.49,cancelled,Rider cancelled
5924,6268,1517,2024-01-09 18:58:00,2024-01-09 18:58:00,2024-01-09 18:58:00,45.009955,-75.691202,44.629967,-110.422469,32.69,18.20,1.48,completed,
5925,7085,1471,2025-03-29 21:04:00,2025-03-29 21:04:00,2025-03-29 21:04:00,43.705003,-115.633840,44.076389,-92.455169,4.56,134.24,1.81,completed,
5926,5905,2628,2024-07-30 03:12:00,2024-07-30 03:12:00,,43.741297,-79.577858,47.523557,-121.561772,12.65,60.03,1.67,cancelled,Rider cancelled
5927,3927,1493,2024-11-22 21:55:00,2024-11-22 21:55:00,2024-11-22 21:55:00,46.618883,-94.699554,44.394443,-99.569591,4.86,58.41,1.92,completed,
5928,9283,1772,2025-10-04 22:22:00,2025-10-04 22:22:00,2025-10-04 22:22:00,46.475422,-122.166739,47.455963,-122.145880,38.77,20.46,1.54,completed,
5929,9485,174,2024-04-25 13:28:00,2024-04-25 13:28:00,2024-04-25 13:28:00,45.626116,-122.752395,47.513637,-79.322728,6.10,114.75,1.04,completed,
5930,8154,543,2024-12-28 06:00:00,2024-12-28 06:00:00,,47.868296,-116.910468,46.634666,-81.702504,8.88,92.72,2.08,cancelled,Rider cancelled
5931,9757,2593,2024-02-18 14:07:00,2024-02-18 14:07:00,2024-02-18 14:07:00,46.172660,-82.057001,45.595280,-82.438851,43.11,33.72,1.77,completed,
5932,8482,767,2024-02-18 22:18:00,2024-02-18 22:18:00,2024-02-18 22:18:00,49.062572,-90.701522,47.019721,-111.318723,30.29,73.59,2.39,completed,
5933,7243,1363,2024-11-05 08:39:00,2024-11-05 08:39:00,2024-11-05 08:39:00,46.208706,-117.416083,48.826919,-100.989631,22.53,32.13,1.98,completed,
5934,8489,1590,2025-08-30 04:19:00,2025-08-30 04:19:00,,47.001547,-119.889310,45.949435,-99.964142,37.65,131.39,1.83,cancelled,Rider cancelled
5935,9440,683,2025-11-20 20:20:00,2025-11-20 20:20:00,2025-11-20 20:20:00,45.822570,-102.961088,44.682797,-111.827031,8.12,132.76,1.91,completed,
5936,4486,997,2025-08-26 00:09:00,2025-08-26 00:09:00,2025-08-26 00:09:00,45.742449,-84.303953,47.251308,-90.506971,42.01,110.10,1.48,completed,
5937,6034,2576,2024-07-29 07:28:00,2024-07-29 07:28:00,,49.003831,-116.986406,48.701096,-113.721950,9.40,13.14,1.35,cancelled,Rider cancelled
5938,6385,1351,2025-09-14 01:21:00,2025-09-14 01:21:00,2025-09-14 01:21:00,46.264724,-111.437796,44.820808,-82.568977,34.04,78.10,1.50,completed,
5939,7500,2400,2025-07-05 08:00:00,2025-07-05 08:00:00,2025-07-05 08:00:00,44.753642,-95.789008,47.884448,-107.315121,38.40,83.15,1.97,completed,
5940,5170,2066,2024-01-15 13:22:00,2024-01-15 13:22:00,,48.492477,-82.328602,47.942238,-114.219954,20.07,22.29,1.04,cancelled,Rider cancelled
5941,6366,690,2025-03-04 13:09:00,2025-03-04 13:09:00,2025-03-04 13:09:00,45.448113,-97.669271,46.746983,-107.134964,34.63,100.16,1.39,completed,
5942,4960,275,2024-09-18 18:12:00,2024-09-18 18:12:00,2024-09-18 18:12:00,43.817821,-111.839684,44.464527,-85.399794,26.84,58.38,1.36,completed,
5943,6242,1144,2024-09-15 19:22:00,,,47.993056,-107.617675,46.844589,-80.077075,10.58,145.63,1.57,requested,
5944,3545,1598,2025-08-15 16:09:00,2025-08-15 16:09:00,2025-08-15 16:09:00,46.253407,-112.106152,47.169626,-109.836908,22.29,77.60,2.09,completed,
5945,9115,2436,2024-11-27 20:08:00,2024-11-27 20:08:00,2024-11-27 20:08:00,44.747945,-84.979739,49.140544,-114.255617,13.43,146.18,2.06,completed,
5946,3850,1115,2025-11-14 08:27:00,2025-11-14 08:27:00,2025-11-14 08:27:00,48.330535,-73.737585,44.747699,-75.251394,38.09,67.79,1.86,completed,
5947,7607,303,2025-03-05 02:39:00,2025-03-05 02:39:00,2025-03-05 02:39:00,44.702593,-93.392363,44.262176,-117.059625,18.30,10.20,2.24,completed,
5948,9461,864,2025-09-22 21:34:00,2025-09-22 21:34:00,2025-09-22 21:34:00,48.489665,-92.453211,46.026009,-121.019715,6.30,16.99,1.02,completed,
5949,3486,1573,2024-02-10 07:24:00,,,48.573940,-123.046499,48.082397,-83.242481,33.80,137.01,1.35,requested,
5950,7889,49,2025-05-10 16:38:00,2025-05-10 16:38:00,2025-05-10 16:38:00,45.278558,-92.359884,46.547884,-75.319946,5.93,37.58,1.03,completed,
5951,6913,1810,2025-03-22 16:24:00,,,47.029298,-115.327613,44.100923,-106.305435,36.38,86.11,1.27,requested,
5952,8872,2795,2024-09-05 03:18:00,2024-09-05 03:18:00,,45.785841,-122.546308,45.494792,-101.442387,25.67,73.62,2.10,cancelled,Rider cancelled
5953,9383,2540,2024-11-20 04:02:00,2024-11-20 04:02:00,2024-11-20 04:02:00,45.988731,-111.959736,47.886696,-80.982514,37.71,33.80,2.43,completed,
5954,6084,1365,2024-02-14 05:52:00,2024-02-14 05:52:00,2024-02-14 05:52:00,44.614470,-87.819291,47.756888,-119.825628,25.27,99.09,2.39,completed,
5955,9438,2561,2025-03-25 23:31:00,2025-03-25 23:31:00,2025-03-25 23:31:00,46.486611,-106.526609,44.754228,-95.534516,16.86,140.79,2.31,completed,
5956,9565,2757,2025-12-02 22:26:00,2025-12-02 22:26:00,2025-12-02 22:26:00,48.914716,-76.223417,46.367861,-92.867715,19.65,72.70,2.34,completed,
5957,8213,2548,2025-11-12 09:00:00,,,45.286198,-99.647747,48.478235,-119.719601,36.25,55.44,1.69,requested,
5958,7760,239,2024-03-21 11:45:00,2024-03-21 11:45:00,2024-03-21 11:45:00,48.728654,-83.589528,48.547529,-119.938845,35.00,91.58,2.04,completed,
5959,4448,2355,2024-03-18 13:33:00,2024-03-18 13:33:00,2024-03-18 13:33:00,46.657879,-102.405315,45.091053,-88.728621,27.66,141.08,2.13,completed,
5960,7272,2705,2024-03-27 06:17:00,2024-03-27 06:17:00,2024-03-27 06:17:00,45.327465,-122.684698,45.184999,-117.265908,20.71,39.12,2.43,completed,
5961,4374,2982,2025-11-16 04:05:00,2025-11-16 04:05:00,2025-11-16 04:05:00,47.411640,-83.267755,47.112833,-105.200832,11.91,71.64,1.31,completed,
5962,5928,1590,2024-12-26 21:22:00,2024-12-26 21:22:00,2024-12-26 21:22:00,47.560382,-107.758342,46.195656,-75.352935,22.97,130.88,1.44,completed,
5963,4827,2526,2024-07-24 03:30:00,2024-07-24 03:30:00,2024-07-24 03:30:00,47.064309,-87.483152,49.055385,-122.046258,31.48,100.37,2.17,completed,
5964,5068,2417,2025-06-29 21:45:00,2025-06-29 21:45:00,2025-06-29 21:45:00,48.382662,-77.427440,44.639679,-111.286878,11.91,84.36,1.28,completed,
5965,9560,1746,2025-06-27 12:27:00,2025-06-27 12:27:00,2025-06-27 12:27:00,46.984840,-97.372053,44.331968,-104.988877,21.99,97.90,1.54,completed,
5966,5291,329,2025-11-01 17:20:00,2025-11-01 17:20:00,2025-11-01 17:20:00,44.283884,-110.946989,47.592447,-108.613027,38.61,48.06,2.06,completed,
5967,7513,476,2024-12-17 16:14:00,2024-12-17 16:14:00,2024-12-17 16:14:00,45.716267,-79.349796,48.032908,-74.574369,30.10,137.04,2.38,completed,
5968,6480,627,2024-10-07 07:18:00,,,43.562242,-97.057257,47.085841,-118.008386,40.85,111.03,2.23,requested,
5969,7326,1694,2025-10-30 06:25:00,2025-10-30 06:25:00,2025-10-30 06:25:00,44.789788,-122.576513,45.283502,-82.376033,4.26,115.23,1.43,completed,
5970,5000,2734,2025-07-19 11:53:00,2025-07-19 11:53:00,2025-07-19 11:53:00,46.261203,-83.234667,48.078412,-109.648337,6.95,57.62,1.18,completed,
5971,8255,2364,2024-03-16 01:05:00,2024-03-16 01:05:00,2024-03-16 01:05:00,44.114093,-74.469826,48.635233,-91.680302,19.06,46.33,1.66,completed,
5972,6462,471,2024-04-12 15:13:00,,,47.936294,-87.421953,44.489164,-117.456887,31.26,101.75,1.89,requested,
5973,4783,2533,2025-09-26 17:16:00,2025-09-26 17:16:00,,47.800929,-104.972763,45.611336,-73.526694,18.29,42.23,1.20,cancelled,Rider cancelled
5974,6980,1543,2024-07-07 08:51:00,2024-07-07 08:51:00,2024-07-07 08:51:00,45.125300,-91.242822,47.659809,-110.070418,15.71,21.04,2.02,completed,
5975,9409,2045,2024-07-27 20:56:00,2024-07-27 20:56:00,2024-07-27 20:56:00,45.703323,-115.772744,48.098067,-105.956575,10.51,86.57,1.05,completed,
5976,5739,1728,2025-10-16 14:33:00,2025-10-16 14:33:00,2025-10-16 14:33:00,47.528798,-80.013755,43.869167,-80.156632,20.30,11.02,1.10,completed,
5977,4050,1434,2025-02-17 13:47:00,2025-02-17 13:47:00,2025-02-17 13:47:00,47.407709,-106.394054,46.943600,-87.913804,28.03,54.90,1.79,completed,
5978,3047,1823,2025-06-21 23:44:00,2025-06-21 23:44:00,2025-06-21 23:44:00,46.141225,-111.715745,44.710755,-76.229643,4.23,56.24,1.14,completed,
5979,9687,801,2024-10-10 01:47:00,2024-10-10 01:47:00,,48.177260,-121.234383,44.695272,-116.266030,40.02,54.33,2.19,cancelled,Rider cancelled
5980,9222,1470,2025-05-24 03:01:00,2025-05-24 03:01:00,,45.724129,-111.193920,43.893828,-91.129740,43.94,62.61,1.04,cancelled,Rider cancelled
5981,8157,156,2025-08-08 16:57:00,,,47.026279,-100.509957,48.195125,-114.206651,39.74,75.65,1.38,requested,
5982,7247,122,2025-04-29 01:19:00,2025-04-29 01:19:00,,43.579054,-106.730665,45.241302,-110.329217,6.59,137.31,1.02,cancelled,Rider cancelled
5983,9281,135,2024-12-24 18:42:00,2024-12-24 18:42:00,2024-12-24 18:42:00,43.905783,-76.791652,47.112732,-85.187739,3.76,43.01,2.20,completed,
5984,8866,956,2025-07-24 22:44:00,2025-07-24 22:44:00,2025-07-24 22:44:00,44.981748,-121.250498,48.546008,-95.101462,42.21,29.18,2.34,completed,
5985,8698,2335,2024-04-11 14:50:00,2024-04-11 14:50:00,2024-04-11 14:50:00,47.894746,-90.815553,48.859431,-99.077076,16.25,111.32,1.71,completed,
5986,4511,2105,2024-07-05 09:14:00,2024-07-05 09:14:00,2024-07-05 09:14:00,48.474802,-114.345954,43.687239,-116.379168,31.06,76.55,1.45,completed,
5987,4705,1005,2024-06-15 12:53:00,2024-06-15 12:53:00,2024-06-15 12:53:00,46.716883,-118.064302,48.554005,-95.433618,22.04,132.88,1.67,completed,
5988,8244,1313,2025-07-10 01:53:00,2025-07-10 01:53:00,2025-07-10 01:53:00,43.985749,-82.897262,44.235112,-106.265739,32.46,125.44,1.60,completed,
5989,3791,2379,2024-01-06 10:47:00,2024-01-06 10:47:00,2024-01-06 10:47:00,45.587751,-101.345547,47.204781,-88.593444,4.70,93.09,2.28,completed,
5990,7712,1994,2024-12-11 21:58:00,2024-12-11 21:58:00,2024-12-11 21:58:00,48.961277,-95.157610,46.227448,-74.201423,42.35,98.01,1.32,completed,
5991,3649,2857,2024-11-21 23:58:00,2024-11-21 23:58:00,2024-11-21 23:58:00,48.074730,-95.811591,47.528695,-83.479821,22.30,68.15,1.60,completed,
5992,5512,2774,2025-06-29 04:40:00,2025-06-29 04:40:00,,46.876937,-77.734595,43.514400,-110.973133,21.67,51.31,2.45,cancelled,Rider cancelled
5993,3829,1650,2024-04-09 07:18:00,2024-04-09 07:18:00,2024-04-09 07:18:00,46.647793,-73.782834,45.535406,-81.843164,39.68,63.68,1.97,completed,
5994,4039,1148,2024-11-22 23:41:00,2024-11-22 23:41:00,2024-11-22 23:41:00,44.814194,-91.767725,47.539974,-111.588867,23.61,141.20,1.81,completed,
5995,4108,708,2025-11-25 06:21:00,2025-11-25 06:21:00,2025-11-25 06:21:00,45.795924,-85.349393,45.204025,-91.000401,37.98,135.39,1.71,completed,
5996,6272,249,2025-06-16 23:03:00,2025-06-16 23:03:00,2025-06-16 23:03:00,47.060049,-107.206758,45.080883,-93.841597,17.21,56.32,1.31,completed,
5997,7828,686,2025-03-30 10:42:00,2025-03-30 10:42:00,2025-03-30 10:42:00,47.934635,-84.123278,47.278092,-106.859338,39.26,95.09,1.79,completed,
5998,6051,2282,2025-08-07 03:35:00,2025-08-07 03:35:00,,48.899634,-76.822014,47.078930,-73.519424,12.18,107.13,2.02,cancelled,Rider cancelled
5999,8887,76,2024-03-31 08:49:00,2024-03-31 08:49:00,2024-03-31 08:49:00,47.555866,-97.534580,48.771596,-85.475026,22.46,87.76,1.28,completed,
6000,6179,581,2025-03-31 04:07:00,2025-03-31 04:07:00,2025-03-31 04:07:00,46.674979,-82.395732,47.388433,-93.619883,16.01,121.04,1.56,completed,
6001,4359,1500,2024-07-08 19:40:00,2024-07-08 19:40:00,2024-07-08 19:40:00,43.683437,-122.372271,48.596711,-116.515627,19.90,16.40,1.66,completed,
6002,8817,2849,2024-07-22 19:52:00,2024-07-22 19:52:00,2024-07-22 19:52:00,47.792168,-106.597690,49.126359,-74.014242,40.94,127.86,2.02,completed,
6003,4501,921,2024-12-11 20:34:00,2024-12-11 20:34:00,2024-12-11 20:34:00,49.145977,-91.164891,44.950654,-94.708286,37.56,136.22,2.02,completed,
6004,8820,1400,2024-12-10 14:39:00,2024-12-10 14:39:00,2024-12-10 14:39:00,46.144925,-102.024043,44.992383,-83.908766,7.13,108.65,1.93,completed,
6005,3533,724,2024-07-05 01:16:00,2024-07-05 01:16:00,,44.499131,-111.003489,46.345450,-101.618364,17.59,115.83,1.78,cancelled,Rider cancelled
6006,3394,1576,2024-10-13 19:45:00,2024-10-13 19:45:00,2024-10-13 19:45:00,46.355015,-77.796503,47.803080,-85.775057,29.89,15.75,2.40,completed,
6007,5004,200,2025-03-08 07:39:00,2025-03-08 07:39:00,2025-03-08 07:39:00,46.737476,-89.947783,47.471212,-119.518584,31.43,41.84,2.01,completed,
6008,3334,1339,2025-12-31 18:23:00,2025-12-31 18:23:00,2025-12-31 18:23:00,48.067918,-78.191967,47.381070,-96.289841,16.35,100.48,1.80,completed,
6009,7251,946,2025-01-15 00:54:00,2025-01-15 00:54:00,2025-01-15 00:54:00,45.873557,-90.007994,44.637892,-79.036921,22.18,54.89,2.13,completed,
6010,3453,2659,2024-06-11 10:37:00,2024-06-11 10:37:00,2024-06-11 10:37:00,43.958499,-102.727203,45.285312,-110.117620,10.42,77.25,1.07,completed,
6011,5224,1931,2025-10-23 15:01:00,2025-10-23 15:01:00,2025-10-23 15:01:00,44.819645,-74.310006,44.980643,-96.281211,3.05,95.72,2.12,completed,
6012,6736,718,2025-07-15 15:58:00,2025-07-15 15:58:00,2025-07-15 15:58:00,48.128129,-92.765158,47.228858,-115.683671,13.44,122.35,1.79,completed,
6013,9582,1743,2025-11-03 21:36:00,2025-11-03 21:36:00,2025-11-03 21:36:00,45.141471,-85.295739,43.823742,-100.438642,24.31,145.16,2.22,completed,
